B_values,r_vK1,r_vK2,r_cK1,r_cK2
378.67415169141236,12.72781212608724,13.159434318087696,12.259704000372174,8.944075123877132
382.0252503789471,12.640561889159892,13.067829305264958,12.194403388598442,8.87162462114422
385.43619011447333,12.553351914137615,12.976180267899547,12.129278111872084,8.799176813914114
392.4441208438274,12.379056766493767,12.792744843268038,11.999579184764182,8.654289790800435
396.0445256222112,12.291973675272857,12.700955693962351,11.93501912420445,8.581850844613765
399.71160456315755,12.204935010358989,12.609116991694284,11.870661616452857,8.509415134210878
403.4472270357104,12.117941889123378,12.517227221593165,11.806514323872221,8.436982813777052
411.131936122105,11.944096908553938,12.333288126744606,11.678882990327105,8.292129003419117
415.08512781558676,11.857247447758919,12.2412354728076,11.615416306173662,8.219707867495806
419.11508051282533,11.770448329296514,12.149125087168176,11.552194605684093,8.147290830827588
423.2240518904021,11.683700839065068,12.056955139036416,11.48922774827888,8.07487809709354
427.4143890378319,11.597006298973932,11.964723725733846,11.426526123091111,8.002469881985938
431.6885329282102,11.510366067655367,11.872428869465354,11.364100684855845,7.930066414050554
436.04902315980826,11.423781541138407,11.78006851392947,11.301962992765,7.85766793559303
440.4985029879695,11.337254153475929,11.68764052077754,11.240125252598887,7.785274703662508
445.03972466825786,11.25078537731249,11.59514266589459,11.178600362477988,7.7128869911165285
449.6755551335522,11.16437672438086,11.502572635514806,11.117401962660317,7.640505087775734
454.4089820296949,11.078029745920604,11.40992802214422,11.056544489934948,7.5681293016762545
459.24312013639377,10.99174603299492,11.317206320301807,10.996043237520517,7.495759960433335
464.18121820237656,10.905527216691297,11.224404922060321,10.935914422517586,7.423397412718453
469.2266662263154,10.819374968192614,11.131521112379215,10.876175268765197,7.351042029875735
474.38300321781344,10.733290998686902,11.03855206423242,10.816844162048032,7.278694207674253
479.6539254757891,10.647277059100606,10.945494833512647,10.757943418439119,7.206354368225158
485.04329542495526,10.561334939620878,10.852346353713207,10.699482383121206,7.134022962074598
490.5551510547843,10.475466468978471,10.75910343037659,10.641496602849713,7.061700470486166
